country,date,cases
Croatia,2021-06-01,346520.0
Croatia,2021-07-01,351241.0
Cuba,2020-02-01,0.0
Cuba,2020-03-01,0.0
Cuba,2020-04-01,12.0
Cuba,2020-05-01,714.0
Cuba,2020-06-01,1826.0
Cuba,2020-07-01,2218.0
Cuba,2020-08-01,2367.0
Cuba,2020-09-01,3395.0
Cuba,2020-10-01,4922.0
Cuba,2020-11-01,6289.0
Cuba,2020-12-01,7658.0
Cuba,2021-01-01,10345.0
Cuba,2021-02-01,21856.0
Cuba,2021-03-01,46106.0
Cuba,2021-04-01,71493.0
Cuba,2021-05-01,101475.0
Cuba,2021-06-01,136339.0
Cuba,2021-07-01,176030.0
Cyprus,2020-02-01,0.0
Cyprus,2020-03-01,0.0
Cyprus,2020-04-01,28.0
Cyprus,2020-05-01,296.0
Cyprus,2020-06-01,790.0
Cyprus,2020-07-01,833.0
Cyprus,2020-08-01,852.0
Cyprus,2020-09-01,1139.0
Cyprus,2020-10-01,1369.0
Cyprus,2020-11-01,1882.0
Cyprus,2020-12-01,2057.0
Cyprus,2021-01-01,2057.0
Cyprus,2021-02-01,2057.0
Cyprus,2021-03-01,2057.0
Cyprus,2021-04-01,2057.0
Cyprus,2021-05-01,39061.0
Cyprus,2021-06-01,39061.0
Cyprus,2021-07-01,39061.0
Czechia,2020-02-01,0.0
Czechia,2020-03-01,0.0
Czechia,2020-04-01,61.0
Czechia,2020-05-01,3372.0
Czechia,2020-06-01,6642.0
Czechia,2020-07-01,7797.0
Czechia,2020-08-01,11587.0
Czechia,2020-09-01,18116.0
Czechia,2020-10-01,34186.0
Czechia,2020-11-01,157418.0
Czechia,2020-12-01,455177.0
Czechia,2021-01-01,600073.0
Czechia,2021-02-01,875313.0
Czechia,2021-03-01,1070622.0
Czechia,2021-04-01,1371074.0
Czechia,2021-05-01,1555152.0
Czechia,2021-06-01,1621262.0
Czechia,2021-07-01,1635643.0
Denmark,2020-02-01,0.0
Denmark,2020-03-01,0.0
Denmark,2020-04-01,971.0
Denmark,2020-05-01,6924.0
Denmark,2020-06-01,10610.0
Denmark,2020-07-01,11893.0
Denmark,2020-08-01,12780.0
Denmark,2020-09-01,15688.0
Denmark,2020-10-01,21752.0
Denmark,2020-11-01,35465.0
Denmark,2020-12-01,65275.0
Denmark,2021-01-01,131390.0
Denmark,2021-02-01,188645.0
Denmark,2021-03-01,203204.0
Denmark,2021-04-01,220386.0
Denmark,2021-05-01,240606.0
Denmark,2021-06-01,267334.0
Denmark,2021-07-01,289290.0
Diamond Princess,2020-02-01,0.0
Diamond Princess,2020-03-01,10.0
Diamond Princess,2020-04-01,603.0
Diamond Princess,2020-05-01,645.0
Diamond Princess,2020-06-01,651.0
Diamond Princess,2020-07-01,651.0
Diamond Princess,2020-08-01,651.0
Diamond Princess,2020-09-01,651.0
Diamond Princess,2020-10-01,651.0
Diamond Princess,2020-11-01,659.0
Diamond Princess,2020-12-01,659.0
Diamond Princess,2021-01-01,699.0
Diamond Princess,2021-02-01,699.0
Diamond Princess,2021-03-01,699.0
Diamond Princess,2021-04-01,699.0
Diamond Princess,2021-05-01,699.0
Diamond Princess,2021-06-01,699.0
Diamond Princess,2021-07-01,699.0
Djibouti,2020-02-01,0.0
Djibouti,2020-03-01,0.0
Djibouti,2020-04-01,0.0
Djibouti,2020-05-01,672.0
Djibouti,2020-06-01,1521.0
Djibouti,2020-07-01,4550.0
Djibouti,2020-08-01,4999.0
Djibouti,2020-09-01,5327.0
Djibouti,2020-10-01,5346.0
Djibouti,2020-11-01,5448.0
Djibouti,2020-12-01,5587.0
Djibouti,2021-01-01,5735.0
Djibouti,2021-02-01,5845.0
Djibouti,2021-03-01,5898.0
Djibouti,2021-04-01,6538.0
Djibouti,2021-05-01,10748.0
Djibouti,2021-06-01,11375.0
Djibouti,2021-07-01,11443.0
Dominica,2020-02-01,0.0
Dominica,2020-03-01,0.0
Dominica,2020-04-01,0.0
Dominica,2020-05-01,13.0
Dominica,2020-06-01,16.0
Dominica,2020-07-01,18.0
Dominica,2020-08-01,18.0
Dominica,2020-09-01,18.0
Dominica,2020-10-01,24.0
Dominica,2020-11-01,33.0
Dominica,2020-12-01,63.0
Dominica,2021-01-01,83.0
Dominica,2021-02-01,106.0
Dominica,2021-03-01,127.0
Dominica,2021-04-01,157.0
Dominica,2021-05-01,172.0
Dominica,2021-06-01,186.0
Dominica,2021-07-01,191.0
Dominican Republic,2020-02-01,0.0
Dominican Republic,2020-03-01,0.0
Dominican Republic,2020-04-01,9.0
Dominican Republic,2020-05-01,1387.0
Dominican Republic,2020-06-01,10893.0
Dominican Republic,2020-07-01,17904.0
Dominican Republic,2020-08-01,37509.0
Dominican Republic,2020-09-01,68736.0
Dominican Republic,2020-10-01,88205.0
Dominican Republic,2020-11-01,105289.0
Dominican Republic,2020-12-01,115530.0
Dominican Republic,2021-01-01,131543.0
Dominican Republic,2021-02-01,158775.0
Dominican Republic,2021-03-01,192078.0
Dominican Republic,2021-04-01,212818.0
Dominican Republic,2021-05-01,227267.0
Dominican Republic,2021-06-01,241806.0
Dominican Republic,2021-07-01,267396.0
Ecuador,2020-02-01,0.0
Ecuador,2020-03-01,0.0
Ecuador,2020-04-01,58.0
Ecuador,2020-05-01,1913.0
Ecuador,2020-06-01,19592.0
Ecuador,2020-07-01,27887.0
Ecuador,2020-08-01,36213.0
Ecuador,2020-09-01,101723.0
Ecuador,2020-10-01,112296.0
Ecuador,2020-11-01,149048.0
Ecuador,2020-12-01,169804.0
Ecuador,2021-01-01,184507.0
Ecuador,2021-02-01,209814.0
Ecuador,2021-03-01,247898.0
Ecuador,2021-04-01,281684.0
Ecuador,2021-05-01,318598.0
Ecuador,2021-06-01,375151.0
Ecuador,2021-07-01,423688.0
Egypt,2020-02-01,0.0
Egypt,2020-03-01,1.0
Egypt,2020-04-01,179.0
Egypt,2020-05-01,1460.0
Egypt,2020-06-01,6447.0
Egypt,2020-07-01,18881.0
Egypt,2020-08-01,41137.0
Egypt,2020-09-01,73828.0
Egypt,2020-10-01,96855.0
Egypt,2020-11-01,99555.0
Egypt,2020-12-01,102816.0
Egypt,2021-01-01,112826.0
Egypt,2021-02-01,130107.0
Egypt,2021-03-01,141347.0
Egypt,2021-04-01,155016.0
Egypt,2021-05-01,171542.0
Egypt,2021-06-01,192823.0
Egypt,2021-07-01,212059.0
El Salvador,2020-02-01,0.0
El Salvador,2020-03-01,0.0
El Salvador,2020-04-01,0.0
El Salvador,2020-05-01,124.0
El Salvador,2020-06-01,1063.0
El Salvador,2020-07-01,3964.0
El Salvador,2020-08-01,8495.0
El Salvador,2020-09-01,14570.0
El Salvador,2020-10-01,23930.0
El Salvador,2020-11-01,29788.0
El Salvador,2020-12-01,35839.0
El Salvador,2021-01-01,45960.0
El Salvador,2021-02-01,49037.0
El Salvador,2021-03-01,55312.0
El Salvador,2021-04-01,61640.0
El Salvador,2021-05-01,64876.0
El Salvador,2021-06-01,68803.0
El Salvador,2021-07-01,72572.0
Equatorial Guinea,2020-02-01,0.0
Equatorial Guinea,2020-03-01,0.0
Equatorial Guinea,2020-04-01,1.0
Equatorial Guinea,2020-05-01,9.0
Equatorial Guinea,2020-06-01,200.0
Equatorial Guinea,2020-07-01,515.0
Equatorial Guinea,2020-08-01,2182.0
Equatorial Guinea,2020-09-01,3884.0
Equatorial Guinea,2020-10-01,4879.0
Equatorial Guinea,2020-11-01,4965.0
Equatorial Guinea,2020-12-01,5009.0
Equatorial Guinea,2021-01-01,5136.0
Equatorial Guinea,2021-02-01,5300.0
Equatorial Guinea,2021-03-01,5632.0
Equatorial Guinea,2021-04-01,6635.0
Equatorial Guinea,2021-05-01,7279.0
Equatorial Guinea,2021-06-01,8189.0
Equatorial Guinea,2021-07-01,8534.0
Eritrea,2020-02-01,0.0
Eritrea,2020-03-01,0.0
Eritrea,2020-04-01,0.0
Eritrea,2020-05-01,26.0
Eritrea,2020-06-01,39.0
Eritrea,2020-07-01,56.0
Eritrea,2020-08-01,225.0
Eritrea,2020-09-01,284.0
Eritrea,2020-10-01,353.0
Eritrea,2020-11-01,412.0
Eritrea,2020-12-01,498.0
Eritrea,2021-01-01,643.0
Eritrea,2021-02-01,1594.0
Eritrea,2021-03-01,2261.0
Eritrea,2021-04-01,3049.0
Eritrea,2021-05-01,3492.0
Eritrea,2021-06-01,3855.0
Eritrea,2021-07-01,5559.0
Estonia,2020-02-01,0.0
Estonia,2020-03-01,0.0
Estonia,2020-04-01,33.0
Estonia,2020-05-01,253.0
Estonia,2020-06-01,1625.0
Estonia,2020-07-01,1836.0
Estonia,2020-08-01,1934.0
Estonia,2020-09-01,2112.0
Estonia,2020-10-01,2643.0
Estonia,2020-11-01,3824.0
Estonia,2020-12-01,7536.0
Estonia,2021-01-01,19027.0
Estonia,2021-02-01,33948.0
Estonia,2021-03-01,50103.0
Estonia,2021-04-01,83417.0
Estonia,2021-05-01,112007.0
Estonia,2021-06-01,123237.0
Estonia,2021-07-01,127416.0
Eswatini,2020-02-01,0.0
Eswatini,2020-03-01,0.0
Eswatini,2020-04-01,0.0
Eswatini,2020-05-01,12.0
Eswatini,2020-06-01,194.0
Eswatini,2020-07-01,418.0
Eswatini,2020-08-01,1214.0
Eswatini,2020-09-01,3562.0
Eswatini,2020-10-01,5000.0
Eswatini,2020-11-01,5652.0
Eswatini,2020-12-01,6017.0
Eswatini,2021-01-01,7073.0
Eswatini,2021-02-01,10650.0
Eswatini,2021-03-01,14800.0
Eswatini,2021-04-01,16544.0
Eswatini,2021-05-01,17748.0
Eswatini,2021-06-01,17876.0
Eswatini,2021-07-01,18107.0
Ethiopia,2020-02-01,0.0
Ethiopia,2020-03-01,0.0
Ethiopia,2020-04-01,2.0
Ethiopia,2020-05-01,66.0
Ethiopia,2020-06-01,217.0
Ethiopia,2020-07-01,2430.0
Ethiopia,2020-08-01,7195.0
Ethiopia,2020-09-01,19487.0
Ethiopia,2020-10-01,31430.0
Ethiopia,2020-11-01,53452.0
Ethiopia,2020-12-01,74917.0
Ethiopia,2021-01-01,112251.0
Ethiopia,2021-02-01,122968.0
Ethiopia,2021-03-01,135177.0
Ethiopia,2021-04-01,159436.0
Ethiopia,2021-05-01,200148.0
Ethiopia,2021-06-01,239475.0
Ethiopia,2021-07-01,260737.0
Fiji,2020-02-01,0.0
Fiji,2020-03-01,0.0
Fiji,2020-04-01,0.0
Fiji,2020-05-01,12.0
Fiji,2020-06-01,15.0
Fiji,2020-07-01,18.0
Fiji,2020-08-01,18.0
Fiji,2020-09-01,23.0
Fiji,2020-10-01,28.0
Fiji,2020-11-01,31.0
Fiji,2020-12-01,33.0
Fiji,2021-01-01,44.0
Fiji,2021-02-01,53.0
Fiji,2021-03-01,54.0
Fiji,2021-04-01,64.0
Fiji,2021-05-01,68.0
Fiji,2021-06-01,167.0
Fiji,2021-07-01,918.0
Finland,2020-02-01,0.0
Finland,2020-03-01,1.0
Finland,2020-04-01,10.0
Finland,2020-05-01,3000.0
Finland,2020-06-01,5500.0
Finland,2020-07-01,6700.0
Finland,2020-08-01,6950.0
Finland,2020-09-01,7200.0
Finland,2020-10-01,8100.0
Finland,2020-11-01,11300.0
Finland,2020-12-01,16800.0
Finland,2021-01-01,29000.0
Finland,2021-02-01,31000.0
Finland,2021-03-01,46000.0
Finland,2021-04-01,46000.0
Finland,2021-05-01,46000.0
Finland,2021-06-01,46000.0
Finland,2021-07-01,46000.0
France,2020-02-01,0.0
France,2020-03-01,12.0
France,2020-04-01,11053.0
France,2020-05-01,50212.0
France,2020-06-01,68558.0
France,2020-07-01,76674.0
France,2020-08-01,81764.0
France,2020-09-01,87036.0
France,2020-10-01,99154.0
France,2020-11-01,123664.0
France,2020-12-01,169663.0
France,2021-01-01,200822.0
France,2021-02-01,231525.0
France,2021-03-01,265165.0
France,2021-04-01,302995.0
France,2021-05-01,347827.0
France,2021-06-01,392593.0
France,2021-07-01,405572.0
Gabon,2020-02-01,0.0
Gabon,2020-03-01,0.0
Gabon,2020-04-01,0.0
Gabon,2020-05-01,67.0
Gabon,2020-06-01,722.0
Gabon,2020-07-01,2508.0
Gabon,2020-08-01,5223.0
Gabon,2020-09-01,7264.0
Gabon,2020-10-01,8005.0
Gabon,2020-11-01,8698.0
Gabon,2020-12-01,9066.0
Gabon,2021-01-01,9388.0
Gabon,2021-02-01,10419.0
Gabon,2021-03-01,13288.0
Gabon,2021-04-01,16609.0
Gabon,2021-05-01,19629.0
Gabon,2021-06-01,22118.0
Gabon,2021-07-01,24729.0
Gambia,2020-02-01,0.0
Gambia,2020-03-01,0.0
Gambia,2020-04-01,2.0
Gambia,2020-05-01,8.0
Gambia,2020-06-01,20.0
Gambia,2020-07-01,27.0
Gambia,2020-08-01,68.0
Gambia,2020-09-01,1032.0
Gambia,2020-10-01,2216.0
Gambia,2020-11-01,3196.0
Gambia,2020-12-01,3607.0
Gambia,2021-01-01,3669.0
Gambia,2021-02-01,3803.0
Gambia,2021-03-01,4089.0
Gambia,2021-04-01,5070.0
Gambia,2021-05-01,5357.0
Gambia,2021-06-01,5780.0
Gambia,2021-07-01,5858.0
Georgia,2020-02-01,0.0
Georgia,2020-03-01,0.0
Georgia,2020-04-01,23.0
Georgia,2020-05-01,207.0
Georgia,2020-06-01,624.0
Georgia,2020-07-01,794.0
Georgia,2020-08-01,947.0
Georgia,2020-09-01,1253.0
Georgia,2020-10-01,3419.0
Georgia,2020-11-01,25104.0
Georgia,2020-12-01,117560.0
Georgia,2021-01-01,214992.0
Georgia,2021-02-01,249709.0
Georgia,2021-03-01,265523.0
Georgia,2021-04-01,273604.0
Georgia,2021-05-01,291457.0
Georgia,2021-06-01,328620.0
Georgia,2021-07-01,352624.0
Germany,2020-02-01,0.0
Germany,2020-03-01,16.0
Germany,2020-04-01,18700.0
Germany,2020-05-01,126900.0
Germany,2020-06-01,165632.0
Germany,2020-07-01,179100.0
Germany,2020-08-01,192636.0
Germany,2020-09-01,218403.0
Germany,2020-10-01,258220.0
Germany,2020-11-01,363545.0
Germany,2020-12-01,769380.0
Germany,2021-01-01,1388744.0
Germany,2021-02-01,1967132.0
Germany,2021-03-01,2260719.0
Germany,2021-04-01,2552020.0
Germany,2021-05-01,3025120.0
Germany,2021-06-01,3509660.0
Germany,2021-07-01,3625010.0
Ghana,2020-02-01,0.0
Ghana,2020-03-01,0.0
Ghana,2020-04-01,31.0
Ghana,2020-05-01,212.0
Ghana,2020-06-01,2947.0
Ghana,2020-07-01,13550.0
Ghana,2020-08-01,33365.0
Ghana,2020-09-01,43121.0
Ghana,2020-10-01,45942.0
Ghana,2020-11-01,47215.0
Ghana,2020-12-01,50547.0
Ghana,2021-01-01,53758.0
Ghana,2021-02-01,61236.0
Ghana,2021-03-01,77972.0
Ghana,2021-04-01,88065.0
Ghana,2021-05-01,90248.0
Ghana,2021-06-01,92057.0
Ghana,2021-07-01,93444.0
Greece,2020-02-01,0.0
Greece,2020-03-01,0.0
Greece,2020-04-01,52.0
Greece,2020-05-01,1374.0
Greece,2020-06-01,1374.0
Greece,2020-07-01,1374.0
Greece,2020-08-01,1374.0
Greece,2020-09-01,6486.0
Greece,2020-10-01,11686.0
Greece,2020-11-01,23074.0
Greece,2020-12-01,23074.0
Greece,2021-01-01,93764.0
Greece,2021-02-01,93764.0
Greece,2021-03-01,93764.0
Greece,2021-04-01,93764.0
Greece,2021-05-01,93764.0
Greece,2021-06-01,93764.0
Greece,2021-07-01,93764.0
Grenada,2020-02-01,0.0
Grenada,2020-03-01,0.0
Grenada,2020-04-01,0.0
Grenada,2020-05-01,13.0
Grenada,2020-06-01,18.0
Grenada,2020-07-01,23.0
Grenada,2020-08-01,23.0
Grenada,2020-09-01,24.0
Grenada,2020-10-01,24.0
Grenada,2020-11-01,24.0
Grenada,2020-12-01,30.0
Grenada,2021-01-01,107.0
Grenada,2021-02-01,142.0
Grenada,2021-03-01,147.0
Grenada,2021-04-01,152.0
Grenada,2021-05-01,158.0
Grenada,2021-06-01,160.0
Grenada,2021-07-01,160.0
Guatemala,2020-02-01,0.0
Guatemala,2020-03-01,0.0
Guatemala,2020-04-01,12.0
Guatemala,2020-05-01,72.0
Guatemala,2020-06-01,795.0
Guatemala,2020-07-01,3231.0
Guatemala,2020-08-01,37873.0
Guatemala,2020-09-01,62935.0
Guatemala,2020-10-01,80800.0
Guatemala,2020-11-01,97756.0
Guatemala,2020-12-01,111574.0
Guatemala,2021-01-01,126606.0
Guatemala,2021-02-01,145165.0
Guatemala,2021-03-01,161816.0
Guatemala,2021-04-01,177964.0
Guatemala,2021-05-01,204141.0
Guatemala,2021-06-01,234775.0
Guatemala,2021-07-01,265352.0
Guinea,2020-02-01,0.0
Guinea,2020-03-01,0.0
Guinea,2020-04-01,0.0
Guinea,2020-05-01,342.0
Guinea,2020-06-01,2135.0
Guinea,2020-07-01,4346.0
Guinea,2020-08-01,6458.0
Guinea,2020-09-01,8527.0
Guinea,2020-10-01,9996.0
Guinea,2020-11-01,10589.0
Guinea,2020-12-01,12045.0
Guinea,2021-01-01,13153.0
Guinea,2021-02-01,14228.0
Guinea,2021-03-01,14917.0
Guinea,2021-04-01,16754.0
Guinea,2021-05-01,19685.0
Guinea,2021-06-01,21193.0
Guinea,2021-07-01,22477.0
Guinea-Bissau,2020-02-01,0.0
Guinea-Bissau,2020-03-01,0.0
Guinea-Bissau,2020-04-01,0.0
Guinea-Bissau,2020-05-01,19.0
Guinea-Bissau,2020-06-01,53.0
Guinea-Bissau,2020-07-01,317.0
Guinea-Bissau,2020-08-01,803.0
Guinea-Bissau,2020-09-01,1127.0
Guinea-Bissau,2020-10-01,1549.0
Guinea-Bissau,2020-11-01,1818.0
Guinea-Bissau,2020-12-01,2327.0
Guinea-Bissau,2021-01-01,2397.0
Guinea-Bissau,2021-02-01,2427.0
Guinea-Bissau,2021-03-01,2613.0
Guinea-Bissau,2021-04-01,2982.0
Guinea-Bissau,2021-05-01,3327.0
Guinea-Bissau,2021-06-01,3520.0
Guinea-Bissau,2021-07-01,3588.0
Guyana,2020-02-01,0.0
Guyana,2020-03-01,0.0
Guyana,2020-04-01,0.0
Guyana,2020-05-01,22.0
Guyana,2020-06-01,70.0
Guyana,2020-07-01,116.0
Guyana,2020-08-01,185.0
Guyana,2020-09-01,742.0
Guyana,2020-10-01,1760.0
Guyana,2020-11-01,3242.0
Guyana,2020-12-01,4436.0
Guyana,2021-01-01,5868.0
Guyana,2021-02-01,6635.0
Guyana,2021-03-01,7993.0
Guyana,2021-04-01,9159.0
Guyana,2021-05-01,11299.0
Guyana,2021-06-01,14879.0
Guyana,2021-07-01,18109.0
Haiti,2020-02-01,0.0
Haiti,2020-03-01,0.0
Haiti,2020-04-01,1.0
Haiti,2020-05-01,10.0
Haiti,2020-06-01,24.0
Haiti,2020-07-01,1032.0
Haiti,2020-08-01,4606.0
Haiti,2020-09-01,5828.0
Haiti,2020-10-01,6907.0
Haiti,2020-11-01,7429.0
Haiti,2020-12-01,8023.0
Haiti,2021-01-01,8624.0
Haiti,2021-02-01,9098.0
Haiti,2021-03-01,9763.0
Haiti,2021-04-01,11126.0
Haiti,2021-05-01,12148.0
Haiti,2021-06-01,12552.0
Haiti,2021-07-01,12865.0
Holy See,2020-02-01,0.0
Holy See,2020-03-01,0.0
Holy See,2020-04-01,0.0
Holy See,2020-05-01,2.0
Holy See,2020-06-01,2.0
Holy See,2020-07-01,12.0
Holy See,2020-08-01,12.0
Holy See,2020-09-01,12.0
Holy See,2020-10-01,12.0
Holy See,2020-11-01,15.0
Holy See,2020-12-01,15.0
Holy See,2021-01-01,15.0
Holy See,2021-02-01,15.0
Holy See,2021-03-01,15.0
Holy See,2021-04-01,15.0
Holy See,2021-05-01,15.0
Holy See,2021-06-01,27.0
Holy See,2021-07-01,27.0
Honduras,2020-02-01,0.0
Honduras,2020-03-01,0.0
Honduras,2020-04-01,3.0
Honduras,2020-05-01,112.0
Honduras,2020-06-01,549.0
Honduras,2020-07-01,2123.0
Honduras,2020-08-01,5694.0
Honduras,2020-09-01,10430.0
Honduras,2020-10-01,28517.0
Honduras,2020-11-01,40687.0
Honduras,2020-12-01,48073.0
Honduras,2021-01-01,56936.0
Honduras,2021-02-01,60873.0
Honduras,2021-03-01,66709.0
Honduras,2021-04-01,73308.0
Honduras,2021-05-01,78806.0
Honduras,2021-06-01,85279.0
Honduras,2021-07-01,92472.0
Hungary,2020-02-01,0.0
Hungary,2020-03-01,0.0
Hungary,2020-04-01,40.0
Hungary,2020-05-01,609.0
Hungary,2020-06-01,2156.0
Hungary,2020-07-01,2714.0
Hungary,2020-08-01,3364.0
Hungary,2020-09-01,3821.0
Hungary,2020-10-01,6118.0
Hungary,2020-11-01,20078.0
Hungary,2020-12-01,64802.0
Hungary,2021-01-01,157063.0
Hungary,2021-02-01,264260.0
Hungary,2021-03-01,322956.0
Hungary,2021-04-01,410565.0
Hungary,2021-05-01,517026.0
Hungary,2021-06-01,703352.0
Hungary,2021-07-01,739204.0
Iceland,2020-02-01,0.0
Iceland,2020-03-01,0.0
Iceland,2020-04-01,225.0
Iceland,2020-05-01,1689.0
Iceland,2020-06-01,1794.0
Iceland,2020-07-01,1797.0
Iceland,2020-08-01,1825.0
Iceland,2020-09-01,2007.0
Iceland,2020-10-01,2177.0
Iceland,2020-11-01,3948.0
Iceland,2020-12-01,5187.0
Iceland,2021-01-01,5578.0
Iceland,2021-02-01,5939.0
Iceland,2021-03-01,6012.0
Iceland,2021-04-01,6058.0
Iceland,2021-05-01,6253.0
Iceland,2021-06-01,6476.0
Iceland,2021-07-01,6476.0
India,2020-02-01,0.0
India,2020-03-01,3.0
India,2020-04-01,148.0
India,2020-05-01,10007.0
India,2020-06-01,95754.0
India,2020-07-01,359860.0
India,2020-08-01,1145629.0
India,2020-09-01,2901908.0
India,2020-10-01,5352078.0
India,2020-11-01,7544798.0
India,2020-12-01,8932647.0
India,2021-01-01,9929568.0
India,2021-02-01,10448406.0
India,2021-03-01,10798921.0
India,2021-04-01,11525039.0
India,2021-05-01,15992271.0
India,2021-06-01,26179085.0
India,2021-07-01,29548302.0
Indonesia,2020-02-01,0.0
Indonesia,2020-03-01,0.0
Indonesia,2020-04-01,103.0
Indonesia,2020-05-01,1591.0
Indonesia,2020-06-01,7637.0
Indonesia,2020-07-01,25595.0
Indonesia,2020-08-01,67919.0
Indonesia,2020-09-01,128057.0
Indonesia,2020-10-01,218487.0
Indonesia,2020-11-01,341942.0
Indonesia,2020-12-01,454879.0
Indonesia,2021-01-01,617936.0
Indonesia,2021-02-01,883682.0
Indonesia,2021-03-01,1151915.0
Indonesia,2021-04-01,1355578.0
Indonesia,2021-05-01,1526978.0
Indonesia,2021-06-01,1674479.0
Indonesia,2021-07-01,1890287.0
Iran,2020-02-01,0.0
Iran,2020-03-01,175.0
Iran,2020-04-01,15473.0
Iran,2020-05-01,76318.0
Iran,2020-06-01,121004.0
Iran,2020-07-01,191487.0
Iran,2020-08-01,265830.0
Iran,2020-09-01,325124.0
Iran,2020-10-01,383368.0
Iran,2020-11-01,486691.0
Iran,2020-12-01,677963.0
Iran,2021-01-01,995570.0
Iran,2021-02-01,1216305.0
Iran,2021-03-01,1399934.0
Iran,2021-04-01,1626144.0
Iran,2021-05-01,1971064.0
Iran,2021-06-01,2477596.0
Iran,2021-07-01,2889939.0
Iraq,2020-02-01,0.0
Iraq,2020-03-01,0.0
Iraq,2020-04-01,182.0
Iraq,2020-05-01,1414.0
Iraq,2020-06-01,3275.0
Iraq,2020-07-01,26267.0
Iraq,2020-08-01,89275.0
Iraq,2020-09-01,180473.0
Iraq,2020-10-01,295882.0
Iraq,2020-11-01,402782.0
Iraq,2020-12-01,484570.0
Iraq,2021-01-01,539817.0
Iraq,2021-02-01,593384.0
Iraq,2021-03-01,639639.0
Iraq,2021-04-01,764096.0
Iraq,2021-05-01,949341.0
Iraq,2021-06-01,1120799.0
Iraq,2021-07-01,1250121.0
Ireland,2020-02-01,0.0
Ireland,2020-03-01,0.0
Ireland,2020-04-01,5.0
Ireland,2020-05-01,13386.0
Ireland,2020-06-01,22089.0
Ireland,2020-07-01,23364.0
Ireland,2020-08-01,23364.0
Ireland,2020-09-01,23364.0
Ireland,2020-10-01,23364.0
Ireland,2020-11-01,23364.0
Ireland,2020-12-01,23364.0
Ireland,2021-01-01,23364.0
Ireland,2021-02-01,23364.0
Ireland,2021-03-01,23364.0
Ireland,2021-04-01,23364.0
Ireland,2021-05-01,23364.0
Ireland,2021-06-01,23364.0
Ireland,2021-07-01,23364.0
Israel,2020-02-01,0.0
Israel,2020-03-01,0.0
Israel,2020-04-01,495.0
Israel,2020-05-01,9393.0
Israel,2020-06-01,14765.0
Israel,2020-07-01,16834.0
Israel,2020-08-01,47778.0
Israel,2020-09-01,95485.0
Israel,2020-10-01,183723.0
Israel,2020-11-01,301411.0
Israel,2020-12-01,324396.0
Israel,2021-01-01,379910.0
Israel,2021-02-01,572978.0
Israel,2021-03-01,735624.0
Israel,2021-04-01,820703.0
Israel,2021-05-01,830625.0
Israel,2021-06-01,832635.0
Israel,2021-07-01,833496.0
Italy,2020-02-01,0.0
Italy,2020-03-01,83.0
Italy,2020-04-01,16847.0
Italy,2020-05-01,78249.0
Italy,2020-06-01,158355.0
Italy,2020-07-01,190717.0
Italy,2020-08-01,200229.0
Italy,2020-09-01,207944.0
Italy,2020-10-01,228844.0
Italy,2020-11-01,292380.0
Italy,2020-12-01,784595.0
Italy,2021-01-01,1479988.0
Italy,2021-02-01,2024523.0
Italy,2021-03-01,2416093.0
Italy,2021-04-01,2933757.0
Italy,2021-05-01,3484042.0
Italy,2021-06-01,3868332.0
Italy,2021-07-01,4083843.0
Jamaica,2020-02-01,0.0
Jamaica,2020-03-01,0.0
Jamaica,2020-04-01,2.0
Jamaica,2020-05-01,31.0
Jamaica,2020-06-01,322.0
Jamaica,2020-07-01,555.0
Jamaica,2020-08-01,743.0
Jamaica,2020-09-01,890.0
Jamaica,2020-10-01,1991.0
Jamaica,2020-11-01,4617.0
Jamaica,2020-12-01,6364.0
Jamaica,2021-01-01,10532.0
Jamaica,2021-02-01,12068.0
Jamaica,2021-03-01,13502.0
Jamaica,2021-04-01,17725.0
Jamaica,2021-05-01,21153.0
Jamaica,2021-06-01,25485.0
Jamaica,2021-07-01,30192.0
Japan,2020-02-01,1.0
Japan,2020-03-01,32.0
Japan,2020-04-01,472.0
Japan,2020-05-01,2975.0
Japan,2020-06-01,14463.0
Japan,2020-07-01,16563.0
Japan,2020-08-01,25347.0
Japan,2020-09-01,57503.0
Japan,2020-10-01,76081.0
Japan,2020-11-01,92250.0
Japan,2020-12-01,125304.0
Japan,2021-01-01,193558.0
Japan,2021-02-01,333969.0
Japan,2021-03-01,410448.0
Japan,2021-04-01,446260.0
Japan,2021-05-01,523071.0
Japan,2021-06-01,680465.0
Japan,2021-07-01,768172.0
Jordan,2020-02-01,0.0
Jordan,2020-03-01,0.0
Jordan,2020-04-01,36.0
Jordan,2020-05-01,364.0
Jordan,2020-06-01,535.0
Jordan,2020-07-01,886.0
Jordan,2020-08-01,1094.0
Jordan,2020-09-01,1564.0
Jordan,2020-10-01,4752.0
Jordan,2020-11-01,7740.0
Jordan,2020-12-01,162959.0
Jordan,2021-01-01,271834.0
Jordan,2021-02-01,315464.0
Jordan,2021-03-01,351256.0
Jordan,2021-04-01,520498.0
Jordan,2021-05-01,685010.0
Jordan,2021-06-01,716960.0
Jordan,2021-07-01,735610.0
Kazakhstan,2020-02-01,0.0
Kazakhstan,2020-03-01,0.0
Kazakhstan,2020-04-01,26.0
Kazakhstan,2020-05-01,922.0
Kazakhstan,2020-06-01,5587.0
Kazakhstan,2020-07-01,14059.0
Kazakhstan,2020-08-01,60825.0
Kazakhstan,2020-09-01,102962.0
